Filtering the log data using "process BEGINSWITH[cd] "Maccy""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-07 20:13:10.508853-0400 0x3377a3   Default     0xd51d1f             34254  0    Maccy: (TextInputUIMacHelper) [com.apple.TextInputUI:CursorUI] -[TUINSCursorUIController activate:]_block_invoke: Create CursorUIViewService: TUINSRemoteViewController
2026-04-07 20:13:10.509086-0400 0x3377a3   Default     0xd51d1f             34254  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0x9151cd680] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 20:13:10.509096-0400 0x3377a3   Default     0xd51d1f             34254  0    Maccy: (libxpc.dylib) [com.apple.xpc:connection] [0x9151cee40] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-07 20:13:10.534502-0400 0x350325   Activity    0xd51dc1             34254  0    Maccy: (RunningBoardServices) didChangeInheritances
2026-04-07 20:13:10.840146-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 20:13:10.842081-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 20:13:10.864590-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (CoreGraphics) [com.apple.coregraphics:org.p0deje.Maccy] CGImageGetTransformForOrientationAndSize Invalid orientation parameter
2026-04-07 20:13:10.950674-0400 0x350325   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 4 items
2026-04-07 20:13:10.950720-0400 0x350325   Activity    0xd51dc8             34254  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 20:13:10.950819-0400 0x350325   Activity    0xd51dc9             34254  0    Maccy: (CoreSpotlight) index-items
2026-04-07 20:13:10.950893-0400 0x350325   Default     0xd51dc9             34254  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 20:13:10.951331-0400 0x350325   Default     0xd51dc8             34254  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 20:13:11.748074-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (SkyLight) [com.apple.SkyLight:processes] 0[outside of RPC]: SLSSetFrontProcessWithInfo(0x0-0x2 window=0 options=0x1
2026-04-07 20:13:11.758926-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Image] ISImage reported a placeholder, image rep is providing a placeholder image for <private>
2026-04-07 20:13:11.777808-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Window] context (0 -> 22fb6d2d) for window 1b66
2026-04-07 20:13:11.778754-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.778896-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.778918-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.778933-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.778953-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyData('DefaultAsciiKeyboardLayoutPasteboard' (<CFUUID 0x91562bf20> DBF02E9E-E0EA-40CD-B544-552877BE95E3) gen: -1 item: 1264739405 flavor: 'DefaultAsciiKeyboardLayoutFlavor')
2026-04-07 20:13:11.778950-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.778967-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] (not-in-cache) - result: -8 generation: 0 null data flags: 0
2026-04-07 20:13:11.779193-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.779255-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Window] window <_TtGC5Maccy13FloatingPanelVS_11ContentView_: 0x91490de00> windowNumber=19c5 finishing close
2026-04-07 20:13:11.779299-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.779322-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.779337-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.779347-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window: 19c5 op: 0 relative: 0 related: 0
2026-04-07 20:13:11.779356-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.779434-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] mergeOrConsumeAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.779645-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.779794-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.779865-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.779884-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.783379-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] mergeOrConsumeAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.783417-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1b66 related: 0
2026-04-07 20:13:11.783548-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.783577-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.783598-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.783618-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.783734-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.783833-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.787033-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.787297-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.787340-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.787476-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] flushAndSetLastAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.787617-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.787641-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.787699-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.787727-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.788002-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IATextInputActions] mergeOrConsumeAction calling sendSignal:toChannel:withNullableSessionID:withPayload:
2026-04-07 20:13:11.788222-0400 0x350476   Default     0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IASignalAnalytics] channel:<private> signal:<private> sessionID:<private> timestamp:<private> payload:<private>
2026-04-07 20:13:11.788284-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: fetching xpcClient...
2026-04-07 20:13:11.788308-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] IASignalAnalytics: ...returning xpcClient 0x9154a7360
2026-04-07 20:13:11.788333-0400 0x350476   Info        0x0                  34254  0    Maccy: (InputAnalytics) [com.apple.inputAnalytics.client:IAXPCClient] server: returning server 0x9149a8af0
2026-04-07 20:13:11.810600-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 20:13:11.811340-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:B52240D3-DCA5-4A79-8A17-D2AEC7BAD5C5] Sending action(s) in update: NSSceneFenceAction
2026-04-07 20:13:11.823192-0400 0x3377a3   Default     0x0                  34254  0    Maccy: (FrontBoardServices) [com.apple.FrontBoard:SceneClient] [com.apple.controlcenter:35839270-A2CD-4D9D-BB2B-5C7D58F85626] Sending action(s) in update: NSSceneFenceAction
2026-04-07 20:13:11.880503-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport credentialSelected:] with nil credential
2026-04-07 20:13:11.880542-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (SafariPlatformSupport) [com.apple.SafariPlatformSupport:SafariPlatformSupport] -[SFSafariPlatformSupport oneTimeCodeSelected:] with nil code
2026-04-07 20:13:11.881545-0400 0x350329   Activity    0xd51e51             34254  0    Maccy: (RunningBoardServices) didChangeInheritances
2026-04-07 20:13:11.931085-0400 0x350328   Info        0x0                  34254  0    Maccy: (AppKit) [com.apple.AppKit:WindowTab] Indexing 4 items
2026-04-07 20:13:11.931130-0400 0x350328   Activity    0xd51e55             34254  0    Maccy: (CoreSpotlight) end-index-batch
2026-04-07 20:13:11.931232-0400 0x350328   Activity    0xd51e56             34254  0    Maccy: (CoreSpotlight) index-items
2026-04-07 20:13:11.931312-0400 0x350328   Default     0xd51e56             34254  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 20:13:11.931668-0400 0x350328   Default     0xd51e55             34254  0    Maccy: (CoreSpotlight) [com.apple.corespotlight:index] CSInlineDonation:<private>: Skipping donation (feature flag disabled)
2026-04-07 20:13:11.954164-0400 0x350328   Activity    0xd51e59             34254  0    Maccy: (RunningBoardServices) didChangeInheritances
2026-04-07 20:13:13.857111-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetItemCount('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1)
2026-04-07 20:13:13.857140-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:cache] Rebuilding cache for 'Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1)
2026-04-07 20:13:13.857216-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0 gen: 174 count: 1
2026-04-07 20:13:13.857254-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] CopyItemsAndFlavors('Apple CFPasteboard general (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1)' gen: -1)
2026-04-07 20:13:13.857265-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:exit] result: 0, gen: -1 item-count: 1 flavor-count: 1 (-1 means nil)
2026-04-07 20:13:13.857274-0400 0x3377a3   Info        0x0                  34254  0    Maccy: (CoreFoundation) [com.apple.CFPasteboard:entry] GetDataFlags('Apple CFPasteboard general' (<CFUUID 0x915074da0> 0126EC80-D987-4864-89B6-A99284D950F1) gen: -1  item: 789514, flavor: 'public.png')
